Harm. #	Coeff. a	Coeff. b	Amplitude	Phase
505	-0.00000909	-0.00004374	0.00004468	0.86887969
506	-0.00001325	-0.00001120	0.00001735	-0.92085182
507	0.00010696	-0.00008130	0.00013436	1.45292421
508	-0.00004582	-0.00000543	0.00004614	1.47445111
509	0.00005587	0.00000540	0.00005613	0.17544391
510	-0.00000178	-0.00001003	0.00001018	0.29609951
511	0.00001996	0.00006544	0.00006842	1.33630250
512	-0.00004928	-0.00001177	0.00005066	0.86732951
513	-0.00003441	-0.00002919	0.00004512	0.61810812
514	-0.00004213	-0.00005925	0.00007270	-0.32829987
515	0.00001598	-0.00004690	0.00004955	-1.24362656
516	0.00009295	-0.00003154	0.00009816	1.03834810
517	-0.00007622	-0.00004491	0.00008846	-1.30956702
518	0.00010331	-0.00002762	0.00010694	1.20889998
519	0.00001934	0.00000732	0.00002068	-1.07742789
520	0.00003478	-0.00001870	0.00003949	0.01470787
521	-0.00000059	-0.00003995	0.00003996	1.28438639
522	0.00006051	0.00001782	0.00006308	-0.47634909
523	0.00001817	-0.00003522	0.00003964	1.18130850
524	0.00006063	0.00002489	0.00006554	0.31491177
525	0.00000539	0.00001655	0.00001740	0.08702025
526	0.00000519	0.00005954	0.00005976	0.79874422
527	-0.00004809	-0.00004682	0.00006712	0.90808955
528	0.00003499	0.00002731	0.00004438	-0.06526456
529	0.00000813	-0.00012444	0.00012471	1.40221693
530	0.00004195	0.00000714	0.00004255	-0.30305796
531	-0.00001424	0.00004553	0.00004770	-1.35453158
532	-0.00004855	0.00001067	0.00004971	-0.32894754
533	-0.00000789	0.00002312	0.00002443	-0.66446886
534	0.00001418	-0.00001810	0.00002299	-0.32102338
535	0.00001476	-0.00004438	0.00004677	0.77882086
536	-0.00009961	-0.00010093	0.00014181	-0.10620783
537	-0.00000352	0.00003300	0.00003318	-0.27426572
538	0.00001266	-0.00004501	0.00004676	-1.17377955
539	0.00006243	-0.00002617	0.00006769	-1.22048168
540	0.00004418	-0.00001614	0.00004703	1.20437738
541	-0.00007342	-0.00002817	0.00007864	-0.41691017
542	0.00003903	-0.00008812	0.00009637	-0.59631782
543	0.00002029	-0.00002990	0.00003613	-1.27298053
544	0.00005650	-0.00001734	0.00005911	-0.55683809
545	0.00001586	-0.00002548	0.00003001	0.98584906
546	0.00006497	0.00004303	0.00007793	0.67272003
547	-0.00004869	-0.00006112	0.00007814	0.77147224
548	0.00007882	0.00008105	0.00011306	1.16684947
549	-0.00008252	-0.00003527	0.00008974	0.24475413
550	0.00000698	0.00002795	0.00002880	-0.99409497
551	0.00007565	-0.00004921	0.00009025	0.44221441
552	0.00001247	0.00002634	0.00002914	1.56038815
553	0.00004785	0.00000050	0.00004785	-1.27946656
554	-0.00005103	0.00001530	0.00005327	-0.56159124
555	-0.00003982	0.00006329	0.00007478	0.61000892
556	-0.00005709	-0.00008168	0.00009966	0.43338210
557	-0.00003810	-0.00008233	0.00009071	-1.01761221
558	-0.00008516	0.00005258	0.00010008	0.26188458
559	-0.00000926	-0.00003454	0.00003576	0.54729943
560	-0.00003096	-0.00005081	0.00005950	1.50605288
561	-0.00001114	-0.00000072	0.00001117	0.24684162
562	-0.00000865	-0.00003433	0.00003541	0.99177116
563	-0.00006353	-0.00004153	0.00007590	0.05469552
564	-0.00000412	-0.00007521	0.00007532	0.43856783
565	-0.00003192	-0.00006805	0.00007516	-0.95127449
566	0.00009286	-0.00006623	0.00011406	0.77492923
567	-0.00001422	-0.00001452	0.00002032	-0.75275476
568	0.00008834	-0.00009431	0.00012922	1.02031346
569	0.00005786	0.00003551	0.00006789	-0.27611831
570	-0.00000271	0.00000957	0.00000995	1.42790110
571	0.00001170	0.00000168	0.00001182	-0.87419547
572	-0.00000906	0.00000758	0.00001181	-0.49928930
573	0.00000695	-0.00001274	0.00001451	-0.48150925
574	-0.00002164	0.00004141	0.00004672	0.56595277
575	0.00003352	0.00005277	0.00006252	-0.75496834
576	-0.00005698	0.00006056	0.00008315	1.38433210
577	-0.00004908	-0.00000926	0.00004995	-0.29479480
578	-0.00002763	0.00009101	0.00009511	0.93720166
579	-0.00007305	-0.00005367	0.00009064	0.77444226
580	-0.00006112	-0.00006247	0.00008740	1.40810854
581	0.00003626	0.00000595	0.00003675	0.93883170
582	-0.00003081	-0.00002256	0.00003819	-0.96443045
583	0.00002126	-0.00001474	0.00002587	-0.85773287
584	0.00001163	-0.00001006	0.00001538	-0.43090362
585	-0.00003398	0.00007391	0.00008135	0.85965669
586	-0.00007462	-0.00006429	0.00009849	1.16225536
587	0.00005936	0.00002570	0.00006468	-0.05495448
588	0.00000535	-0.00009728	0.00009743	-0.90701873
589	0.00002950	-0.00002307	0.00003745	1.13147806
590	0.00004684	0.00002201	0.00005175	-1.27201454
591	-0.00004220	0.00001300	0.00004415	-1.18389667
592	0.00002590	-0.00001055	0.00002797	-1.18824395
593	0.00000810	-0.00000326	0.00000873	-1.34031500
594	0.00001969	-0.00000462	0.00002022	-0.03766680
595	0.00000315	-0.00008356	0.00008362	0.76724025
596	0.00002293	0.00002378	0.00003303	1.36012060
597	-0.00008758	-0.00001873	0.00008956	1.07657271
598	0.00003610	0.00001945	0.00004101	-1.28622984
599	-0.00002677	0.00000783	0.00002789	1.07768097
600	-0.00002532	-0.00001361	0.00002874	0.05597452
601	-0.00000211	-0.00003764	0.00003770	0.77576961
602	-0.00003506	-0.00003574	0.00005006	-0.05669491
603	0.00000345	-0.00006080	0.00006089	1.08081931
604	-0.00002243	-0.00001196	0.00002542	1.55525763
605	0.00000257	0.00000004	0.00000257	0.60795499
606	-0.00005522	-0.00007935	0.00009667	-0.85536381
607	0.00005743	-0.00004991	0.00007608	-1.38146648
608	-0.00006625	0.00001269	0.00006745	0.35909843
609	-0.00001506	-0.00004012	0.00004285	-0.48380946
610	0.00003436	-0.00006540	0.00007387	-0.75420480
611	0.00002590	-0.00002757	0.00003783	-1.04199298
612	0.00002736	-0.00001599	0.00003169	0.96476760
613	0.00001196	0.00000829	0.00001455	-1.19347789
614	0.00007375	-0.00002923	0.00007933	-0.59780912
615	-0.00004855	0.00007130	0.00008626	-1.10741691
616	0.00010570	-0.00005282	0.00011817	-0.43680136
617	-0.00003190	0.00006833	0.00007541	-0.39088653
618	0.00002103	-0.00005103	0.00005519	1.53645184
619	0.00004290	0.00000147	0.00004292	0.16502922
620	0.00000419	0.00002515	0.00002550	1.34931744
621	-0.00004455	-0.00001003	0.00004567	-0.20252880
622	0.00000331	-0.00001611	0.00001644	1.21747679
623	-0.00003507	-0.00001293	0.00003738	-1.06534482
624	-0.00004286	0.00002372	0.00004898	-0.25301920
625	0.00001093	-0.00004229	0.00004368	0.12017932
626	0.00000656	0.00005435	0.00005475	0.13146696
627	-0.00001206	-0.00009118	0.00009197	0.50610443
628	0.00001729	0.00003120	0.00003567	-1.41768138
629	-0.00003757	0.00000580	0.00003801	1.11325835
630	-0.00004111	-0.00002024	0.00004582	-1.37424638
631	0.00005173	-0.00001030	0.00005275	-1.17589040
632	-0.00003112	0.00001297	0.00003372	-1.32881573
633	-0.00003589	0.00000886	0.00003697	-0.61439152
634	0.00001286	-0.00001823	0.00002230	-0.32838303
635	-0.00001107	0.00003250	0.00003434	0.97576866
636	-0.00005754	-0.00003895	0.00006948	1.15853878
637	0.00001006	0.00000440	0.00001098	0.65582860
638	-0.00002705	-0.00003515	0.00004435	-0.39375531
639	0.00000482	-0.00001161	0.00001257	1.52261967
640	0.00002311	0.00000111	0.00002314	-0.47660343
641	0.00000973	-0.00001884	0.00002120	0.58436894
642	-0.00001304	-0.00001972	0.00002364	-1.20521867
643	-0.00001630	0.00000624	0.00001746	1.03597458
644	-0.00000406	-0.00000241	0.00000472	0.80980807
645	-0.00005248	-0.00004998	0.00007247	0.39205165
646	0.00001700	0.00004112	0.00004449	0.67262848
647	-0.00001004	-0.00001260	0.00001611	-1.31647568
648	-0.00003227	0.00000839	0.00003334	1.39862628
649	-0.00004620	-0.00000803	0.00004689	0.26606926
650	-0.00000664	-0.00002437	0.00002526	0.82052688
651	-0.00003225	-0.00003006	0.00004409	1.43238967
652	0.00000749	0.00000104	0.00000756	0.50021314
653	-0.00002085	-0.00003814	0.00004346	0.88442001
654	-0.00002456	-0.00002012	0.00003174	-0.54865471
655	0.00004483	-0.00007334	0.00008596	-1.21858616
656	-0.00006033	0.00002217	0.00006427	0.49848871
657	-0.00000222	-0.00000407	0.00000463	-1.45187891
658	-0.00001254	0.00000150	0.00001263	-0.99677461
659	0.00001108	-0.00000717	0.00001320	-0.21001291
660	0.00000753	-0.00003531	0.00003611	-1.56368642
661	0.00005547	-0.00000039	0.00005547	0.60941998
662	-0.00001770	-0.00002535	0.00003092	-0.10837510
663	0.00000178	-0.00001639	0.00001649	1.32806526
664	0.00003189	0.00000790	0.00003285	-1.25010662
665	-0.00005541	0.00001840	0.00005838	0.09771333
666	-0.00000648	-0.00006615	0.00006647	-0.53468534
667	-0.00001774	0.00002996	0.00003482	-0.51367888
668	-0.00000570	0.00001011	0.00001160	0.59893701
669	0.00000966	0.00001415	0.00001714	-0.73813744
670	0.00003712	-0.00004081	0.00005517	0.26917086
671	0.00000725	0.00002630	0.00002728	0.83147579
672	0.00001484	0.00001353	0.00002009	-0.77017621
673	0.00000339	-0.00000349	0.00000487	0.06727500
674	0.00000189	0.00002812	0.00002818	1.48750708
675	-0.00002800	-0.00000234	0.00002810	-1.23782446
676	0.00004309	-0.00001490	0.00004559	0.93364655
677	-0.00001677	-0.00001241	0.00002086	0.55052541
678	-0.00001176	-0.00001916	0.00002249	0.05949113
679	-0.00000115	-0.00001931	0.00001934	1.39943341
680	0.00001065	0.00000184	0.00001081	1.10985526
681	-0.00002318	-0.00001151	0.00002588	0.03322696
682	-0.00000065	-0.00001956	0.00001957	0.74634004
683	-0.00001118	-0.00001208	0.00001646	1.35134863
684	-0.00005683	-0.00001267	0.00005822	1.52829024
685	0.00006881	0.00000293	0.00006887	-1.29755838
686	-0.00002278	0.00000639	0.00002366	-0.71961674
687	0.00002746	-0.00003134	0.00004167	1.22642377
688	-0.00000577	-0.00000207	0.00000613	0.10678626
689	0.00000269	0.00002513	0.00002528	-0.66438740
690	0.00001816	-0.00002318	0.00002945	0.84562444
691	-0.00001054	-0.00000934	0.00001409	1.14654449
692	-0.00002457	-0.00001110	0.00002696	-1.19138489
693	0.00001324	-0.00000528	0.00001425	-0.75920837
694	0.00001545	-0.00001628	0.00002244	-0.32954286
695	-0.00001858	0.00005434	0.00005743	-0.45509756
696	-0.00000644	0.00001315	0.00001464	0.88890258
697	-0.00002150	-0.00001746	0.00002770	0.77199384
698	-0.00001255	-0.00001290	0.00001800	1.23244877
699	-0.00002281	-0.00000803	0.00002418	0.10748760
700	-0.00000189	-0.00001749	0.00001760	-0.40057619
701	0.00000648	-0.00001530	0.00001661	-0.00813354
702	0.00000009	-0.00001168	0.00001168	0.09487273
703	-0.00000338	-0.00003549	0.00003565	0.13150504
704	0.00000728	0.00005506	0.00005554	0.92739699
705	-0.00004991	-0.00003742	0.00006238	1.35019550
706	0.00001570	0.00000352	0.00001609	0.64856188
707	-0.00000479	-0.00000632	0.00000794	1.37443842
708	0.00001127	0.00000224	0.00001149	0.79891516
709	-0.00001293	-0.00001259	0.00001805	-0.84859207
710	-0.00003025	0.00002665	0.00004031	1.03893087
711	-0.00001830	-0.00001077	0.00002123	0.91153792
712	-0.00002605	-0.00002019	0.00003296	-0.11853343
713	0.00000379	-0.00003186	0.00003209	-0.29292184
714	0.00001441	-0.00004778	0.00004991	-1.01173449
715	0.00002696	-0.00001687	0.00003180	-0.85916243
716	-0.00002301	0.00001984	0.00003038	0.95388293
717	0.00003297	0.00002338	0.00004042	-0.42602115
718	0.00000915	-0.00002017	0.00002215	-0.10464432
719	-0.00000295	0.00002810	0.00002825	1.10703022
720	-0.00003442	-0.00001722	0.00003849	0.10512060
721	-0.00000302	-0.00002860	0.00002875	1.48305027
722	0.00001280	0.00000113	0.00001285	-0.25586622
723	0.00000053	-0.00000204	0.00000210	-0.25580545
724	0.00000837	-0.00003202	0.00003310	-1.12561004
725	-0.00001787	0.00000853	0.00001980	-1.34733398
726	-0.00003277	0.00000745	0.00003360	-1.37935784
727	-0.00006507	0.00001261	0.00006628	1.32600856
728	0.00001484	0.00000371	0.00001530	0.96283630
729	-0.00001585	-0.00001103	0.00001932	-0.12477222
730	0.00000185	-0.00001473	0.00001485	1.09906646
731	-0.00002685	-0.00001370	0.00003014	-1.11321071
732	0.00001252	-0.00000616	0.00001395	-0.57154638
733	0.00002978	-0.00004630	0.00005504	-0.26908914
734	-0.00001761	0.00006386	0.00006625	0.12740974
735	-0.00000787	-0.00006143	0.00006193	-1.41675399
736	-0.00001459	0.00000227	0.00001477	-0.70816055
737	0.00002695	-0.00003147	0.00004144	1.04147057
738	0.00000941	0.00000551	0.00001090	-0.60402151
739	0.00003719	-0.00005390	0.00006548	0.64133692
740	0.00001020	0.00001367	0.00001706	-0.51096040
741	0.00000939	-0.00001676	0.00001921	-1.16972238
742	0.00001411	-0.00000598	0.00001532	0.22308764
743	0.00001378	0.00006073	0.00006228	0.66547730
744	-0.00004433	-0.00005647	0.00007179	1.29744473
745	0.00005580	0.00001564	0.00005795	0.96955503
746	-0.00001860	-0.00001276	0.00002255	0.13462170
747	0.00000342	0.00002523	0.00002546	-0.01784872
748	-0.00000030	0.00001696	0.00001696	1.25698503
749	0.00002551	0.00000828	0.00002682	-1.00358022
750	-0.00002779	0.00001770	0.00003295	-1.52978717
751	-0.00006484	0.00000266	0.00006490	1.10931081
752	0.00000461	0.00000229	0.00000515	0.74428607
753	-0.00003556	-0.00003861	0.00005249	-1.49743280
754	0.00003416	-0.00000251	0.00003425	-1.43110622
755	-0.00006870	0.00000966	0.00006937	1.43369622
756	-0.00001143	-0.00000158	0.00001154	0.53598575
757	-0.00001755	-0.00002954	0.00003436	1.18406035
758	-0.00002214	-0.00000902	0.00002391	1.44951808
759	-0.00000878	-0.00000107	0.00000884	-0.93774860
760	0.00003015	-0.00002212	0.00003740	-0.82486358
761	0.00001930	-0.00001783	0.00002627	-0.19992884
762	0.00000027	-0.00000132	0.00000134	-0.85906334
763	0.00004164	-0.00003591	0.00005499	-0.10335442
764	-0.00000582	0.00005607	0.00005637	0.20959528
765	-0.00001273	-0.00005987	0.00006121	1.26214949
766	-0.00001268	-0.00000404	0.00001331	-1.17344662
767	-0.00000157	0.00000066	0.00000171	0.79955437
768	-0.00000856	-0.00000832	0.00001194	-1.17311073
769	0.00005863	-0.00002463	0.00006359	0.85782497
770	0.00000360	0.00000312	0.00000476	-0.96885809
771	-0.00002624	0.00001803	0.00003184	-1.21911789
772	-0.00001581	0.00000580	0.00001684	-0.72836603
773	-0.00003131	0.00003511	0.00004704	0.65979373
774	-0.00004832	-0.00006229	0.00007883	0.74526995
775	0.00002340	0.00002535	0.00003450	0.29698215
776	-0.00001555	-0.00005081	0.00005314	-1.55283543
777	-0.00001333	0.00000024	0.00001334	-0.01824116
778	0.00000086	-0.00004714	0.00004714	1.13885172
779	-0.00002321	-0.00001070	0.00002555	0.27019950
780	-0.00000692	-0.00002497	0.00002591	-0.09860582
781	0.00000228	-0.00002306	0.00002318	-0.54960286
782	0.00001148	-0.00001874	0.00002197	0.31413689
783	-0.00001699	-0.00005230	0.00005499	-0.82203796
784	0.00003546	-0.00003296	0.00004841	0.70785160
785	-0.00004337	-0.00005068	0.00006670	1.09887928
786	-0.00000440	-0.00000224	0.00000493	-0.55205912
787	0.00001400	-0.00002273	0.00002670	1.31371534
788	0.00003343	0.00000879	0.00003457	0.37545963
789	-0.00001641	-0.00004163	0.00004475	-0.98036183
790	0.00002138	-0.00001433	0.00002573	-1.10593653
791	0.00003997	-0.00002005	0.00004472	0.41520331
792	-0.00001343	-0.00003045	0.00003328	1.28173950
793	0.00005774	0.00001717	0.00006024	-0.48949831
794	-0.00002275	0.00004270	0.00004838	-1.24208016
795	0.00005089	-0.00001736	0.00005377	0.17935443
796	-0.00000184	-0.00001016	0.00001032	-1.25518675
797	0.00000930	-0.00000304	0.00000978	0.90257661
798	-0.00003204	-0.00002529	0.00004081	-1.04732214
799	0.00001993	-0.00001150	0.00002301	0.08406803
800	-0.00000260	-0.00003080	0.00003091	-1.54434470
801	0.00001855	-0.00000049	0.00001855	1.04297809
802	0.00003113	0.00001815	0.00003604	0.77918694
803	-0.00002462	-0.00002493	0.00003503	-0.02077221
804	0.00000124	-0.00005953	0.00005955	-1.31160990
805	-0.00004015	0.00001065	0.00004154	-1.53445791
806	0.00002404	-0.00000087	0.00002405	-0.04551834
807	0.00000259	-0.00005693	0.00005699	0.23578946
808	0.00000179	0.00000747	0.00000768	-1.54396341
809	-0.00001991	0.00000053	0.00001992	-0.38880431
810	0.00001175	-0.00002869	0.00003101	-0.80525772
811	0.00003125	-0.00003003	0.00004334	1.14856044
812	-0.00001244	-0.00000559	0.00001364	0.12611662
813	-0.00000673	-0.00005306	0.00005348	-0.64012606
814	0.00001624	-0.00002181	0.00002719	-0.42246532
815	0.00001093	-0.00002430	0.00002665	-1.05158509
816	0.00002277	-0.00001301	0.00002622	-0.74981203
817	0.00003069	-0.00003295	0.00004503	1.37385189
818	0.00001417	0.00000283	0.00001445	0.05069277
819	-0.00000139	-0.00002737	0.00002740	0.69383425
820	0.00001483	0.00001783	0.00002320	1.07701450
821	0.00000912	0.00000491	0.00001036	0.79663933
822	-0.00001940	-0.00001896	0.00002713	-1.43917075
823	0.00003271	-0.00000433	0.00003299	-1.31384651
824	-0.00003139	0.00000825	0.00003245	-1.03063537
825	0.00001361	-0.00000816	0.00001587	0.63797301
826	-0.00001862	-0.00002511	0.00003126	-0.60401840
827	-0.00001371	0.00001986	0.00002413	0.31372019
828	-0.00002168	-0.00006683	0.00007026	-0.37530785
829	-0.00000225	0.00000570	0.00000613	-0.84017736
830	-0.00002621	0.00002348	0.00003519	-1.07783331
831	0.00001861	-0.00001000	0.00002113	0.91223598
832	-0.00001851	-0.00001433	0.00002341	0.21538288
833	-0.00000580	-0.00002651	0.00002714	-1.04636318
834	0.00002479	-0.00001434	0.00002864	-0.98860570
835	0.00002404	-0.00001583	0.00002878	-0.14245619
836	0.00000533	-0.00003720	0.00003758	0.96482869
837	-0.00001745	-0.00001209	0.00002123	-0.97936275
838	0.00004325	-0.00002905	0.00005210	0.65824052
839	-0.00001061	-0.00001372	0.00001734	-0.47474209
840	0.00000777	-0.00001512	0.00001700	-1.39037640
841	0.00001809	-0.00000330	0.00001839	1.40430814
842	-0.00001608	-0.00000270	0.00001631	-1.43534019
843	0.00003293	-0.00000449	0.00003323	1.17999700
844	-0.00000698	-0.00000287	0.00000755	-0.75779795
845	0.00001072	-0.00001133	0.00001560	-1.33521121
846	-0.00003819	0.00000917	0.00003928	1.11174090
847	0.00003401	0.00001681	0.00003794	-1.31192736
848	-0.00003491	0.00000925	0.00003612	0.40417381
849	-0.00001508	-0.00003527	0.00003836	-1.17693615
850	0.00004224	-0.00001755	0.00004574	-0.44222291
851	-0.00001669	0.00003525	0.00003900	-0.46334725
852	0.00000702	-0.00001405	0.00001571	-0.42602260
853	-0.00000618	0.00001362	0.00001496	-0.15512152
854	0.00000416	-0.00002661	0.00002693	-0.34834519
855	0.00000895	-0.00002465	0.00002622	-0.72864881
856	0.00000704	-0.00000789	0.00001057	-0.98532046
857	0.00002115	-0.00001402	0.00002538	-0.11966360
858	0.00000604	-0.00005023	0.00005060	1.35206103
859	0.00003103	0.00000690	0.00003179	-1.14155750
860	0.00001129	-0.00000517	0.00001242	-0.80506566
861	0.00002387	-0.00002295	0.00003311	-1.35394274
862	-0.00002084	0.00000459	0.00002134	1.19630854
863	-0.00001657	-0.00000651	0.00001781	1.38348115
864	-0.00002040	-0.00000387	0.00002077	0.65233372
865	-0.00001927	-0.00002522	0.00003174	0.34328115
866	-0.00000934	-0.00002613	0.00002775	0.26679877
867	-0.00001003	-0.00003670	0.00003804	-0.78659709
868	0.00002438	-0.00002433	0.00003444	-0.11738789
869	0.00000335	-0.00002841	0.00002860	1.49476973
870	0.00001561	0.00000119	0.00001565	1.10992912
871	0.00003085	0.00001532	0.00003444	0.44943603
872	-0.00002014	-0.00004175	0.00004635	0.79405800
873	0.00000727	0.00000715	0.00001020	1.24704652
874	0.00000619	0.00000208	0.00000653	1.36414547
875	0.00002123	0.00000445	0.00002169	1.09345160
876	0.00000929	0.00000481	0.00001046	0.43711579
877	0.00001248	0.00002671	0.00002949	1.11529442
878	-0.00003631	-0.00001779	0.00004043	1.21689832
879	-0.00002446	-0.00000904	0.00002608	1.33320896
880	-0.00001399	-0.00000339	0.00001439	1.41118257
881	-0.00001432	-0.00000231	0.00001451	1.05978453
882	-0.00001284	-0.00000720	0.00001472	0.53738665
883	-0.00001027	-0.00001724	0.00002007	0.06512634
884	-0.00000176	-0.00002696	0.00002702	0.14450726
885	-0.00000371	-0.00002550	0.00002577	1.14907997
886	-0.00001713	-0.00000768	0.00001877	1.14206598
887	-0.00000852	-0.00000389	0.00000937	0.20341413
888	0.00000223	0.00001081	0.00001104	-0.71551938
889	0.00000569	-0.00000655	0.00000868	0.06174966
890	-0.00000104	-0.00001679	0.00001682	0.80990982
891	-0.00001443	-0.00001374	0.00001993	-1.28431474
892	-0.00002183	0.00000643	0.00002276	0.36830772
893	-0.00000329	-0.00000852	0.00000913	0.60895207
894	-0.00002073	-0.00002973	0.00003624	0.61821518
895	-0.00000877	-0.00001234	0.00001514	0.63044784
896	-0.00001052	-0.00001442	0.00001785	-0.70116501
897	0.00002790	-0.00003304	0.00004324	0.89110966
898	0.00000967	0.00000782	0.00001243	1.45331475
899	-0.00001775	-0.00000209	0.00001787	1.06712543
900	-0.00003192	-0.00001759	0.00003644	-0.24142260
901	0.00000468	-0.00001901	0.00001958	0.85329686
902	-0.00003822	-0.00003335	0.00005073	-1.37313592
903	0.00003054	-0.00000612	0.00003115	1.21825637
904	0.00000911	0.00000335	0.00000970	1.01162779
905	-0.00003284	-0.00002055	0.00003874	-1.27531183
906	0.00002008	-0.00000611	0.00002099	0.04862145
907	-0.00000093	-0.00001918	0.00001920	0.64187985
908	-0.00001742	-0.00002331	0.00002910	0.30746526
909	0.00000227	0.00000714	0.00000749	1.51384460
910	-0.00001627	-0.00000093	0.00001630	0.57520413
911	-0.00001277	-0.00001969	0.00002347	0.98793244
912	-0.00000217	-0.00000143	0.00000260	-0.14638364
913	0.00000236	-0.00001603	0.00001620	-0.93483453
914	0.00002043	-0.00001508	0.00002539	-0.43340287
915	0.00001538	-0.00003324	0.00003663	-0.08437583
916	0.00000184	-0.00002177	0.00002185	0.63834802
917	-0.00002351	-0.00003169	0.00003946	-0.14032508
918	0.00000341	-0.00002417	0.00002441	-0.36530327
919	0.00000078	-0.00000204	0.00000218	0.14243017
920	0.00000146	0.00001019	0.00001029	-0.86804274
921	-0.00002869	0.00002430	0.00003759	-0.45558851
922	0.00000671	-0.00001369	0.00001524	-0.05083452
923	0.00000029	-0.00000564	0.00000565	-1.10322657
924	-0.00001034	0.00000522	0.00001158	-1.24560738
925	-0.00002702	0.00000911	0.00002851	0.24296339
926	0.00000476	0.00001919	0.00001977	-0.51334333
927	-0.00000412	0.00000731	0.00000839	-1.31072647
928	-0.00002329	0.00000620	0.00002410	0.96314138
929	-0.00002514	-0.00001748	0.00003062	0.86979516
930	-0.00002348	-0.00001982	0.00003073	0.75912675
931	-0.00002744	-0.00002893	0.00003987	-1.18683100
932	-0.00000383	0.00000155	0.00000414	1.27067226
933	-0.00004000	-0.00001238	0.00004187	0.13041694
934	-0.00000343	-0.00002618	0.00002641	0.60727435
935	-0.00002035	-0.00002929	0.00003567	-0.58364412
936	0.00003132	-0.00004742	0.00005683	0.34921050
937	-0.00000389	-0.00001069	0.00001137	1.52569552
938	0.00003520	0.00000159	0.00003524	0.89890730
939	0.00003532	0.00002809	0.00004513	1.28529298
940	0.00001456	0.00000427	0.00001517	-0.96465079
941	-0.00002584	0.00001791	0.00003144	0.34314411
942	-0.00001399	-0.00003917	0.00004159	-0.60457436
943	0.00001854	-0.00002683	0.00003261	0.63982296
944	0.00000866	0.00001164	0.00001451	-1.23101763
945	-0.00003736	0.00001321	0.00003962	0.22954733
946	-0.00000440	-0.00001881	0.00001932	0.50010958
947	-0.00001346	-0.00002463	0.00002807	0.39384902
948	0.00001057	0.00002543	0.00002754	-0.11989781
949	0.00000067	-0.00000557	0.00000561	0.94666104
950	-0.00001883	-0.00001356	0.00002320	1.43044143
951	-0.00002177	-0.00000308	0.00002198	0.89400973
952	-0.00001563	-0.00001255	0.00002005	-0.87537014
953	0.00000717	-0.00000599	0.00000934	1.13155780
954	-0.00001804	-0.00000847	0.00001993	0.61227135
955	-0.00003000	-0.00004272	0.00005221	-1.43246069
956	0.00000472	-0.00000066	0.00000476	-0.01492706
957	0.00000020	-0.00001322	0.00001322	-0.37439183
958	-0.00000315	0.00000803	0.00000862	-0.95301350
959	-0.00000315	0.00000224	0.00000387	-1.20500424
960	0.00000770	-0.00000295	0.00000824	-1.55721262
961	-0.00003300	0.00000045	0.00003300	-1.08421323
962	-0.00001175	0.00000622	0.00001329	-1.28461222
963	-0.00002980	0.00000877	0.00003107	-0.99818602
964	-0.00002144	0.00001382	0.00002551	0.85494079
965	0.00001897	0.00001650	0.00002514	-1.55236506
966	-0.00002722	0.00000050	0.00002723	0.78928545
967	-0.00000376	-0.00000373	0.00000530	-0.17966112
968	0.00000492	-0.00002710	0.00002754	-0.00059504
969	0.00000001	-0.00001502	0.00001502	-1.23429051
970	0.00000940	-0.00000329	0.00000995	0.50316320
971	-0.00001921	-0.00003490	0.00003984	-1.43039748
972	0.00001058	-0.00000150	0.00001069	-0.00163830
973	0.00000001	-0.00000315	0.00000315	0.24170607
974	0.00000271	0.00001098	0.00001131	-0.31966474
975	-0.00000792	0.00002394	0.00002522	1.38369819
976	-0.00001672	-0.00000316	0.00001701	-0.73172650
977	-0.00002457	0.00002736	0.00003677	-1.29428918
978	-0.00002631	0.00000747	0.00002735	0.38405472
979	0.00001265	0.00003129	0.00003375	0.78485762
980	0.00002311	0.00002313	0.00003270	-0.78624487
981	-0.00002920	0.00002915	0.00004125	-1.15157019
982	-0.00003120	0.00001390	0.00003416	-0.37986238
983	-0.00000761	0.00001906	0.00002052	0.89553108
984	-0.00001900	-0.00001522	0.00002434	0.22417725
985	-0.00000462	-0.00002026	0.00002078	-0.03579690
986	-0.00000107	0.00002994	0.00002996	0.89494092
987	-0.00002878	-0.00002308	0.00003689	-1.43699907
988	-0.00003783	0.00000509	0.00003817	0.85117279
989	-0.00002442	-0.00002140	0.00003247	0.87562759
990	-0.00000586	-0.00000488	0.00000763	0.67926346
991	-0.00001797	-0.00002225	0.00002860	0.62197942
992	-0.00001292	-0.00001803	0.00002218	0.96507466
993	-0.00002326	-0.00001611	0.00002829	-1.34485362
994	0.00002880	-0.00000662	0.00002955	0.11113667
995	-0.00000481	-0.00004309	0.00004336	1.42173196
996	0.00002106	0.00000316	0.00002130	1.06292322
997	0.00003125	0.00001739	0.00003576	-0.09099045
998	-0.00000070	0.00000766	0.00000769	0.35506988
999	0.00001243	0.00003352	0.00003575	-0.19831737
